symbol,data_days,start_date,end_date,avg_volume_usd,dev_mean_pct,dev_std_pct,corr_raw_next,corr_diff_next,corr_zscore_next,total_return,sharpe,win_rate,max_drawdown,extreme_down_count,extreme_down_reversal_pct,extreme_up_count,extreme_up_reversal_pct,return_2025,return_2026,return_2024,return_2023,return_2021,return_2022
SPELL,1278,2022-09-06,2026-03-06,4509535.664570123,-0.06432396682597374,0.16943682049301675,0.0394514940295331,0.003990558997152756,0.016113246650034743,-1.533710253697447,-0.40009021285640123,47.70569620253164,-4.4694290350468275,36,44.44444444444444,30,43.333333333333336,-2.613552886012616,-0.33395380279967424,-0.2089492543154302,1.3610011015932328,,0.26174458783704235
MEME,855,2023-11-03,2026-03-06,22301039.62069235,-0.03176051721401235,0.11449014804175617,0.0505263263078954,0.029917555176108394,0.0029731797420614356,-1.294275703347688,-0.40492749561149544,49.10820451843044,-3.202701886289211,26,57.692307692307686,15,66.66666666666666,-1.1489878702159224,0.26903697719081887,-0.4065473552645007,-0.007777455058084248,,
SHELL,373,2025-02-27,2026-03-06,5133152.256860617,-0.09327883159361498,0.1213367940044679,-0.013068765144078157,0.04057925098300875,0.02654376377412742,-0.5207940937422082,-0.4263298008835985,48.74651810584958,-1.270069751988258,10,30.0,7,42.857142857142854,-0.2143387469688548,-0.3064553467733534,,,,
RED,366,2025-03-06,2026-03-06,4447620.473078552,-0.14892390952514786,0.24413964211995867,0.10425256131148444,0.06473875880249641,0.08687092956764234,-0.5447787513749675,-0.4542332883759509,48.29545454545455,-1.8777233420453274,13,30.76923076923077,6,33.33333333333333,-0.9088644691202483,0.36408571774528087,,,,
STORJ,1892,2020-12-31,2026-03-06,9219458.324671354,-0.0484249821845056,0.14548407597379268,0.07459691387369195,0.05332664825087253,0.05544930600947189,-3.2299678531949354,-0.4669678776288397,48.136315228966986,-6.600622132326185,68,38.23529411764706,34,35.294117647058826,0.16129592360317713,-0.27373340742780516,-1.2028457348265016,-2.7769057855216204,2.115826975320699,-1.2536058243428931
ZIL,1892,2020-12-31,2026-03-06,18228867.198107053,-0.04086199925501395,0.19440803963942882,-0.005543451365455952,-0.05610702417846535,0.015554707722403558,-2.830772959750635,-0.46861864860541497,50.106496272630466,-4.4864420983089905,42,61.904761904761905,37,45.94594594594595,1.0605448505964277,-0.6164819233831952,-1.6434129060693972,-0.039315692475682895,-0.32163180413126546,-1.2704754842875317
A,283,2025-05-28,2026-03-06,4678285.629370036,-0.11469153252514708,0.06757004387774421,0.06377046040406915,0.13097991824574448,0.06438944396338854,-0.29088251148714106,-0.4700758511288702,50.92936802973978,-0.6519235377084474,5,40.0,7,71.42857142857143,0.1339181909980447,-0.42480070248518575,,,,
AGLD,952,2023-07-29,2026-03-06,4441517.624182773,-0.05465409603867042,0.21760121277614283,0.11469896270804977,0.08731063162362848,0.05295711057396555,-1.604239168222112,-0.47574273565945163,48.40085287846482,-3.003795905713898,22,40.909090909090914,10,40.0,0.38831818439433974,-0.6082195987620106,-1.8009171686650536,0.41657941481061334,,
OP,1375,2022-06-01,2026-03-06,40627613.85502082,-0.028996172715173983,0.07722447665883829,0.02952052466530104,0.040992089091888895,0.012600020379222445,-2.1105914904182406,-0.47711497864052616,48.346803820720055,-2.8422068578354445,28,46.42857142857143,21,57.14285714285714,-1.3598185057264809,0.18941605183349486,-0.2209789402661324,0.006905411896799829,,-0.72611550815592
PENDLE,953,2023-07-28,2026-03-06,18599549.96575739,-0.024659538832541468,0.08123175909246268,0.03336908832052132,0.059042971715462134,0.030796429870645136,-1.5674964296563627,-0.5206791787708341,48.56230031948881,-3.714489719696138,19,52.63157894736842,19,36.84210526315789,-1.038105247878594,-0.43399030094537094,-0.41688513557688234,0.32148425474448405,,
G,569,2024-08-15,2026-03-06,2010370.2696321441,-0.13147931986172565,0.305846268340899,0.14244681894802105,0.10694677713665394,0.09527352087191923,-0.6751917417728301,-0.5356806418608312,48.82882882882883,-1.0776610923503898,20,20.0,7,28.57142857142857,-0.26616237679918187,0.017928311446992584,-0.42695767642064086,,,
BLUR,834,2023-11-24,2026-03-06,9151622.784292944,-0.04904915740218068,0.10110698894065931,0.057035332019813194,0.08726139419628057,0.07184950559525045,-1.2736109611450732,-0.5592345572019964,51.34146341463415,-2.025786811708526,17,35.294117647058826,18,38.88888888888889,0.4328858701221282,0.008890480017010982,-1.8578121265606689,0.14242481527645612,,
ARB,1080,2023-03-23,2026-03-06,70479616.77721785,-0.02643898079952977,0.057719818913065005,0.017807357946356843,0.026309947230892416,0.008805216638147517,-1.5709609048412647,-0.5609815821218381,49.43714821763602,-1.968629154256319,24,58.333333333333336,32,40.625,-0.9691686576926555,-0.2919619923434892,0.10404449258293547,-0.41387474738805496,,
MIRA,162,2025-09-26,2026-03-06,22617606.533982035,-0.21907152218512446,0.1984199889944887,0.02403503622528347,0.05226775378405901,0.09191148767311981,-0.26372228003504317,-0.565274366537665,47.2972972972973,-0.8048743916732606,5,20.0,1,100.0,0.14116635265267696,-0.40488863268772013,,,,
LSK,772,2024-01-25,2026-03-06,2713332.8082915805,-0.0683276559425147,0.2637908718094847,0.13353327711045726,0.09254397757924449,0.08901001227727807,-1.2592455563610196,-0.5656987840201291,50.92348284960422,-1.6075017187654443,26,26.923076923076923,13,38.46153846153847,-0.015287633796584155,-0.3934173727643896,-0.8505405498000453,,,
VET,1892,2020-12-31,2026-03-06,49486762.30145293,-0.027782228834924212,0.0980873095611224,0.06742288096926304,-0.019340111559076337,0.021337955748067967,-3.0299613004505694,-0.5664651188554843,50.798722044728436,-4.465867826557319,43,55.81395348837209,29,44.827586206896555,0.23451189511067794,0.5274060508762065,-1.8849378139558348,0.05623219578624916,-0.874616206236732,-1.0885574220311414
KNC,1892,2020-12-31,2026-03-06,6074198.306600229,-0.042626331225054485,0.14292379690546186,0.06688250914090335,0.03602232561944192,0.036063108339424624,-3.389414160173345,-0.5783402127887046,49.73375931842385,-4.911476473905325,53,52.83018867924528,25,52.0,-0.6778816484702175,0.005511079931063034,-0.6309270758928494,-0.3478982606283324,-0.8874371444255931,-0.8507811106874136
POL,540,2024-09-13,2026-03-06,17976745.242767096,-0.049848305235820164,0.05695134849214387,0.04396819232727274,0.025418697812159576,0.032151755316935364,-0.7573269146593192,-0.6021789456580249,47.14828897338403,-1.4061616204326972,14,42.857142857142854,9,55.55555555555556,-0.3609262918713321,0.14815532047130298,-0.5445559432592905,,,
YFI,1892,2020-12-31,2026-03-06,12088461.509089585,-0.028749955017475622,0.10541108512605281,0.07439477834192908,0.06084343679459007,0.059769930135576,-3.130136349568898,-0.6149342414437087,49.89350372736954,-5.513440020201967,53,45.28301886792453,37,37.83783783783784,0.5473790360856953,0.3179590441469845,-0.9680010533399211,-0.8367521604970191,1.1101610540898972,-3.3008822700545384
ORCA,456,2024-12-06,2026-03-06,5394226.518054496,-0.16321236378902426,0.5777757135365316,0.08031082543129105,-0.0027855013815631553,0.09576914932950091,-1.1980407430810143,-0.634537518188527,51.35746606334841,-2.406403940300865,14,28.57142857142857,7,57.14285714285714,-1.3547028168241226,0.14401701021319913,0.012645063529908573,,,
HMSTR,527,2024-09-26,2026-03-06,8209969.322361372,-0.04913995581060221,0.1065120300203204,0.08421727843917108,0.05736896701341545,0.07029487812656413,-1.1636729140936477,-0.6435283452645987,48.53801169590643,-1.3172064084947488,9,11.11111111111111,9,66.66666666666666,-0.05311940040794094,-0.0734814968210381,-1.0370720168646672,,,
ICX,1892,2020-12-31,2026-03-06,6537432.351778527,-0.03637443750920056,0.2629257268024532,0.11143232966303769,0.06226300012705765,0.05487352196682292,-3.509697298073405,-0.6479893079249067,49.30777422790202,-4.730744609392888,44,38.63636363636363,30,56.666666666666664,-0.6972220609741335,0.22544579787049224,-1.3817194765671528,-0.6715041839377637,-1.1378992978305051,0.15320192336565108
WLFI,187,2025-09-01,2026-03-06,55022204.29020898,-0.07650127764390766,0.10523359372144789,-0.011094940008598505,0.04476069683443161,0.02890675073531674,-0.3293878422485387,-0.659090269754748,50.28901734104046,-0.6033658078241532,4,50.0,3,33.33333333333333,-0.013250236508797752,-0.3161376057397409,,,,
MAGIC,1137,2023-01-25,2026-03-06,10348188.631458178,-0.04344500853716992,0.1517666772514296,0.02492444702370332,-0.01627677078305389,0.04327285589975813,-2.8539022879594533,-0.721008662643262,49.15405164737311,-4.1859937210675415,18,44.44444444444444,24,50.0,-2.3237731934662134,-0.46023814479426617,-0.25739960965130515,0.1875086599523289,,
COS,523,2024-09-30,2026-03-06,2316048.5039796713,-0.084745213865646,0.16591190125326752,0.1370815191495698,0.1301898367402661,0.0745064953855571,-0.9944920153237845,-0.7215597045712375,47.93713163064833,-1.6544756723592946,15,40.0,4,50.0,-0.3445905432180557,0.3455596251067532,-0.9954610972124815,,,
F,133,2025-10-25,2026-03-06,4805020.841497294,-0.2942105363674943,0.4931207420968406,0.17719132190943676,-0.12300604264782836,0.10768271781015651,-0.2795417397225676,-0.7869226227309387,49.57983193277311,-0.6019282640669363,7,28.57142857142857,0,,-0.4335936014530831,0.15405186173051555,,,,
PAXG,345,2025-03-27,2026-03-06,38740825.05412606,-0.03806618985241245,0.029856636210775306,0.055526048806923335,-0.015621513639859797,0.10006314403006385,-0.20072738590129469,-0.8060337365183771,48.6404833836858,-0.3622663778944418,4,25.0,10,20.0,0.04241958426218739,-0.24314697016348208,,,,
VTHO,409,2025-01-22,2026-03-06,3496425.790354227,-0.11064762478627868,0.12853771393396468,0.14491357589876874,-0.013549309442499982,0.03991923793426415,-0.7877308635262449,-0.8165961463491888,49.62025316455696,-1.6155146791250614,9,22.22222222222222,6,66.66666666666666,-0.89187738337911,0.10414651985286516,,,,
SKY,171,2025-09-17,2026-03-06,3655996.986248831,-0.16336720927778134,0.06519123504920477,-0.04839490466963869,0.13667968158980068,0.051215972226865476,-0.29009169150226344,-0.8373760309870428,50.318471337579616,-0.6499357625849237,3,0.0,2,50.0,-0.17211350975880257,-0.11797818174346086,,,,
VIC,360,2025-03-12,2026-03-06,2288163.102914114,-0.14313446486824793,0.16177817042360848,-0.02217628386104567,0.07349151530665092,0.024410841154528556,-1.0658109046233404,-0.8385392622983907,47.398843930635834,-1.7522168116962873,12,33.33333333333333,7,42.857142857142854,-1.219433361883587,0.15362245726024626,,,,
ENA,704,2024-04-02,2026-03-06,94910327.3557135,-0.060518746016098565,0.08474138268397641,0.0797670933822943,0.05553866372902942,0.08089535245795966,-2.1367028267934787,-0.8394723157667998,47.2463768115942,-3.445922355487145,20,40.0,11,18.181818181818183,0.06747098622473091,-0.3336988779440021,-1.8704749350742096,,,
AIXBT,421,2025-01-10,2026-03-06,17135694.638243113,-0.05582581693221221,0.10764712585127778,0.007856336842224297,0.048313394723989746,0.020289818053872297,-1.4454054817438626,-0.855714677401483,49.877149877149876,-2.1720285051246986,12,50.0,5,60.0,-1.1141768895818267,-0.3312285921620354,,,,
THE,465,2024-11-27,2026-03-06,15858076.74763645,-0.08577133579016688,0.08238983504351503,-0.050894510203083734,0.006838986886619413,0.007938362684252133,-1.5809295142367152,-0.8673659057986909,51.88470066518847,-2.3151585071944014,15,73.33333333333333,2,50.0,-1.538638780499641,-0.28450790571868667,0.24221717198161175,,,
EDEN,158,2025-09-30,2026-03-06,9712168.15660367,-0.05788242393470608,0.14179056734290316,0.04211344243755362,-0.0077427929227360534,0.09183386928443345,-0.4432220783067754,-0.8966899209135473,41.66666666666667,-0.8469884356501144,0,,0,,-0.5015868829457371,0.058364804638961654,,,,
SOPH,283,2025-05-28,2026-03-06,3952391.491660495,-0.18049608139630705,0.19118311536657706,0.0903150211607347,0.07274692507757084,0.07769143731524822,-0.727748974358597,-0.9110581570343251,52.04460966542751,-1.4288575885239485,12,25.0,2,100.0,-0.6393398281356861,-0.08840914622291085,,,,
HAEDAL,290,2025-05-21,2026-03-06,3195084.162419345,-0.13255589343960236,0.14292019412429935,0.04822807396484561,-0.014819235494287637,0.057400898211548756,-0.8220515868552924,-0.9245041875843552,50.0,-1.6650393626734459,10,40.0,1,100.0,-1.1052689868253158,0.2832173999700224,,,,
LAYER,389,2025-02-11,2026-03-06,12048141.428392153,-0.16194834001266495,0.7402053718690367,0.09171471459430505,-0.09319880847353858,0.1344790017290684,-1.1776806455437416,-0.9509470985958839,45.6,-2.8495506016230183,19,31.57894736842105,4,50.0,-1.7121289147317533,0.5344482691880119,,,,
MLN,341,2025-03-31,2026-03-06,2186969.2899914663,-0.10050699070087321,0.1514279134986047,0.2944350321591715,0.3350253794544257,0.15192580867020417,-1.2464191726180756,-0.978416778128524,51.37614678899083,-1.5600541685230533,6,50.0,3,33.33333333333333,-0.8534869238077136,-0.3929322488103624,,,,
ALT,772,2024-01-25,2026-03-06,16816484.975358136,-0.04064499853548053,0.08630150326938034,0.05983562832386418,0.03607816783159861,0.06510251292917917,-2.548420194798264,-1.0217547098973292,49.47229551451187,-3.111429359206556,15,33.33333333333333,17,52.94117647058824,-1.4650940423155197,0.10152282956637981,-1.1848489820491237,,,
GLM,744,2024-02-22,2026-03-06,4549398.209517621,-0.09887249969815962,0.25485143657061665,0.13788130575050672,0.06999427596091543,0.11421837034055088,-2.0290217378551096,-1.0227402416364846,47.534246575342465,-2.531024259397758,30,40.0,8,62.5,-0.9540959697583016,-0.10960363114756821,-0.9653221369492394,,,
STO,309,2025-05-02,2026-03-06,4008868.8904767637,-0.14597342668854657,0.1551660368828769,0.12757636520431376,0.08521069596491009,0.14664803856997877,-1.2075462769629182,-1.0765646437470104,51.52542372881356,-1.6958664391327978,13,46.15384615384615,1,0.0,-0.24399461236800635,-0.9635516645949114,,,,
MOVE,453,2024-12-09,2026-03-06,18659330.554461766,-0.13389195664593093,0.20484973830345085,0.06646213423684141,-0.011643704588213318,0.09924685834129247,-1.5137079402429332,-1.0814244981309296,49.202733485193626,-2.5270188661964945,18,38.88888888888889,5,40.0,-2.039950452900312,0.40237095935599065,0.12387155330138822,,,
ME,452,2024-12-10,2026-03-06,8745562.717257641,-0.1267258928059352,0.23856667370462342,0.15540709558091115,0.10361495692416312,0.12371652929325173,-1.4523604231628247,-1.1130886290103117,49.77168949771689,-1.8892105564483561,19,42.10526315789473,6,50.0,-1.3719821301398614,0.2553032894516907,-0.33568158247465485,,,
CVC,295,2025-05-16,2026-03-06,933478.3178950507,-0.25439868430275236,0.23954802907730022,0.12570217811107007,0.0834648758442978,0.08502508806400286,-0.6743128481567434,-1.1266735942110515,49.11032028469751,-1.3667274646948784,13,38.46153846153847,4,75.0,-0.2954952545771625,-0.3788175935795809,,,,
ARK,897,2023-09-22,2026-03-06,5326273.816901783,-0.06299400177609754,0.1559428011735344,0.08733790631351586,0.048141542444308134,0.09449281412804432,-3.1578918421175732,-1.1268976841671057,45.75311438278596,-3.4305447068670665,35,31.428571428571427,17,41.17647058823529,-0.43910856576114166,-0.5983852595716854,-0.7369578991358169,-1.383440117648934,,
FLUX,550,2024-09-03,2026-03-06,2010442.8639243434,-0.1092624778741752,0.11724512919833864,0.0883500693325261,0.038120123863383516,0.06334141030126905,-2.2279221698993164,-1.1708551367407147,47.94776119402985,-2.4959798197689107,20,60.0,6,50.0,-1.3583875419266942,-0.3367495330006155,-0.532785094972008,,,
ZBT,141,2025-10-17,2026-03-06,16675609.880981702,-0.18650071090451562,0.21580162858864183,0.17004594473188248,-0.011970213856024176,0.07951688960581588,-0.8112729060607621,-1.1970005698549753,48.031496062992126,-1.4281402521749582,4,25.0,0,,-0.9792210366028665,0.16794813054210433,,,,
OPEN,180,2025-09-08,2026-03-06,25521170.325311776,-0.2821817354175228,0.34857298042854135,0.011734501711754566,0.08771936640168419,0.09003842933502663,-0.8213313215199531,-1.3121242333169227,45.78313253012048,-0.9287058452703376,6,66.66666666666666,0,,-0.4646589732154389,-0.35667234830451433,,,,
SAHARA,254,2025-06-26,2026-03-06,9396944.163885001,-0.1014623940330464,0.3179510521840156,0.029888753562684802,0.20582923749301235,0.16324241164469025,-1.3415324815278487,-1.4108065462139916,46.666666666666664,-2.256200221791708,8,12.5,10,70.0,-1.8388487278590535,0.4973162463312025,,,,
TOWNS,214,2025-08-05,2026-03-06,6039691.395685187,-0.135078551199449,0.13953015066629,0.001947662926400655,0.03437282933853892,0.07595109157393667,-0.9749943337423208,-1.489775508954871,42.0,-1.3919382056609497,2,50.0,3,66.66666666666666,-0.8988045420678091,-0.07618979167451212,,,,
RENDER,589,2024-07-26,2026-03-06,21040854.88566263,-0.0503470494796814,0.053702776083643565,0.05229442744851838,0.07357302691742627,0.04606314685154595,-2.610519334740225,-1.5655483292755223,48.17391304347826,-3.0770408058885605,14,50.0,12,50.0,-0.8847988232015469,-0.24130286584847482,-1.484417645690209,,,
CTK,311,2025-04-30,2026-03-06,1209381.69975955,-0.2986213487215567,0.16985825178595612,0.04303656674889706,0.09375548524991814,0.06626630242399474,-1.168064217602527,-1.6059993470882405,46.464646464646464,-1.153962321328493,8,25.0,7,100.0,-0.7951693229227461,-0.3728948946797811,,,,
KERNEL,327,2025-04-14,2026-03-06,6973208.633824372,-0.21087929628266217,0.1695976444175725,-0.03261165040186656,0.0071064550083895055,0.03407507478683675,-1.7116892187953654,-1.6088834460274766,47.6038338658147,-2.64000568776983,10,60.0,2,0.0,-2.120331115816,0.4086418970206359,,,,
PNUT,481,2024-11-11,2026-03-06,73912020.89730102,-0.03626706804768238,0.06478038030395505,0.14134088992694466,0.09564943460497843,0.10709715854570134,-3.4593472968792693,-1.6101102678271972,46.03854389721627,-4.843116811918875,10,30.0,11,63.63636363636363,-3.700411021879868,-0.18529729832999775,0.4263610233306009,,,
METIS,725,2024-03-12,2026-03-06,3552769.5107733514,-0.06475865355162257,0.1057614282612632,0.009353643351127799,0.03753102890754341,0.05493109584522845,-3.6624096620677085,-1.6628375625553038,46.554149085794656,-4.571629034418842,16,31.25,14,57.14285714285714,-0.8045325740923536,0.19325884199043364,-3.0511359299657848,,,
MITO,190,2025-08-29,2026-03-06,7851628.297383074,-0.10520324623830056,0.14287768286116,-0.03501981119660846,-0.0608476455770057,0.03831106049607535,-1.1738660208313785,-1.6763836380529495,48.29545454545455,-1.5163577366514889,7,71.42857142857143,3,66.66666666666666,-0.5390492257749637,-0.6348167950564148,,,,
WIF,732,2024-03-05,2026-03-06,111091507.99619779,-0.023058253959241787,0.09217436026287384,0.03111215496516526,-0.004031866243193984,0.04723685468758478,-4.800228419053105,-1.7208543485532173,46.10027855153203,-5.234629350280204,13,46.15384615384615,11,45.45454545454545,-3.1306675812105946,-0.4397733277259558,-1.2297875101165519,,,
EUL,145,2025-10-13,2026-03-06,9118278.604782345,-0.16807530149355385,0.08712718846628481,0.09625676956022514,-0.032987287133220224,0.049173736038278834,-0.8905729191279627,-1.850540401933417,45.038167938931295,-0.9833430193737701,2,50.0,3,100.0,-0.31882684052332944,-0.5717460786046332,,,,
AWE,290,2025-05-21,2026-03-06,1849866.4139042415,-0.20950247925860419,0.4191408007460469,0.15816215166821626,0.12958460853587989,0.1688875472465022,-1.4523323422020602,-1.8766422105878693,49.275362318840585,-1.500233343119575,14,21.428571428571427,4,25.0,-0.5250508365842738,-0.9272815056177868,,,,
RARE,569,2024-08-15,2026-03-06,8349040.086262988,-0.04018606373355369,0.1548697565613065,0.06934938134529332,0.08166657575203684,0.10918200820766095,-3.5011956562758746,-1.9226722895286192,46.126126126126124,-3.6390687522509206,13,38.46153846153847,5,20.0,-2.4562062668550855,-0.5364893784887934,-0.508500010931995,,,
YB,143,2025-10-15,2026-03-06,6675133.597930141,-0.10844525606050429,0.07317968170767271,0.019739311135170617,-3.366767519427523e-05,-0.011703243457141322,-0.8832927446671569,-1.9551927308106392,44.96124031007752,-0.8581332775073527,2,0.0,2,50.0,-1.0079154831626884,0.12462273849553163,,,,
ALLO,116,2025-11-11,2026-03-06,11160225.235471033,-0.11551926664717328,0.19895213181351498,0.2309579651187684,-0.24366836595382502,0.09434776398856916,-0.7863338742006065,-2.0711215533305536,43.13725490196079,-0.9813354490766611,3,0.0,0,,-0.36729175578154094,-0.4190421184190656,,,,
FORM,353,2025-03-19,2026-03-06,11771561.793916542,-0.04559863067235098,0.09730070029799061,0.028483107498964374,0.10213574617375921,0.06319667093951765,-2.881603489756337,-2.2200391424982446,45.13274336283185,-3.7560231517491895,10,40.0,12,58.333333333333336,-2.8810956292832928,-0.0005078604730455183,,,,
SAPIEN,121,2025-11-06,2026-03-06,7021013.228621902,-0.20745539033719232,0.14815539735311437,0.07634731201072377,0.11104874002234734,0.13163398733888118,-1.2083333486697212,-2.354764353376331,46.728971962616825,-1.537188318968672,6,16.666666666666664,0,,-0.75266753987475,-0.4556658087949713,,,,
DOLO,192,2025-08-27,2026-03-06,8243881.755735892,-0.11247843436458739,0.14315990169629886,0.1301890740761932,0.11976512566853217,0.11758436298495883,-2.02945589372265,-2.5456821351987595,50.0,-2.3737218719908926,7,42.857142857142854,2,50.0,-1.3424313498159806,-0.6870245439066704,,,,
